,Open,High,Low,Close,Volume,Date
223,134.3200,136.1100,133.9800,135.3000,5375712,2023-01-30
224,134.4400,135.4880,133.7701,134.3900,8143146,2023-01-27
225,137.5300,138.2700,132.9800,134.4500,17548483,2023-01-26
226,140.4700,141.0300,139.3600,140.7600,7347453,2023-01-25
227,141.2500,142.7500,140.0000,141.4900,4407622,2023-01-24
228,141.4000,142.9850,141.0600,141.8600,5898436,2023-01-23
229,141.6700,141.8600,140.5100,141.2000,7153341,2023-01-20
230,140.0000,142.2300,139.7500,140.6200,4833924,2023-01-19
231,144.4000,144.6780,140.2250,140.4100,6445642,2023-01-18
232,146.4200,147.1800,145.0100,145.1900,2986461,2023-01-17
233,144.0600,146.1000,144.0100,145.8900,2455786,2023-01-13
234,144.8800,146.6600,144.5200,145.5500,2716118,2023-01-12
235,145.0000,145.5300,143.4500,145.2600,3268738,2023-01-11
236,143.6100,144.8500,142.9000,144.8000,2152172,2023-01-10
237,144.0800,145.4700,143.4000,143.5500,3987782,2023-01-09
238,142.3800,144.2500,141.5800,143.7000,3574042,2023-01-06
239,142.4400,142.4980,140.0100,141.1100,2866648,2023-01-05
240,142.0700,143.6150,141.3675,142.6000,3869236,2023-01-04
241,141.1000,141.9000,140.4800,141.5500,3338829,2023-01-03
242,140.5400,140.9000,139.4500,140.8900,2858110,2022-12-30
243,140.5800,142.2600,140.4500,141.0600,2337207,2022-12-29
244,142.4000,142.8100,139.9500,140.0200,2539577,2022-12-28
245,141.7300,142.7200,141.2300,142.4200,2742525,2022-12-27
246,140.5900,141.8565,139.6000,141.6500,2092715,2022-12-23
247,140.9500,141.4400,138.6200,140.8800,3337851,2022-12-22
248,141.8400,143.0900,140.9750,142.1400,3793700,2022-12-21
249,138.8400,141.4250,138.3400,141.2800,5156450,2022-12-20
250,140.1600,140.4400,137.1950,138.8700,5282860,2022-12-19
251,141.2500,141.9150,138.9700,140.1600,9834427,2022-12-16
252,148.5200,148.9800,141.5800,142.3600,6687744,2022-12-15
253,150.4700,151.9100,148.4500,149.8600,4205878,2022-12-14
254,150.3700,153.2100,149.9500,150.5700,8811553,2022-12-13
255,147.8200,149.2100,146.9426,149.2100,4032780,2022-12-12
256,147.4000,148.3400,146.9700,147.0500,3047581,2022-12-09
257,147.9000,149.1530,147.3650,147.7800,2665687,2022-12-08
258,147.3300,148.1050,146.2900,147.2700,3971285,2022-12-07
259,147.3000,147.8000,146.7000,147.5000,2847610,2022-12-06
260,147.9400,148.9300,146.8000,147.4100,2784767,2022-12-05
261,148.1300,149.1600,147.7300,148.6700,2899995,2022-12-02
262,149.9800,150.0100,147.3400,149.1600,4495924,2022-12-01
263,146.1900,149.6400,145.6700,148.9000,6377582,2022-11-30
264,145.9100,147.1668,145.7000,146.4900,2754744,2022-11-29
265,147.9800,148.2400,145.9350,146.1800,3538696,2022-11-28
266,148.2700,149.4900,148.1010,148.3700,2075156,2022-11-25
267,149.1000,150.4600,148.3000,148.7500,3658459,2022-11-23
268,147.6000,149.3500,147.0200,149.1000,7062060,2022-11-22
269,147.5500,147.9280,146.4500,146.6800,3476208,2022-11-21
270,146.5600,148.3100,145.9400,147.6400,4661735,2022-11-18
271,143.4100,146.1800,143.2500,146.0900,3955162,2022-11-17
272,144.1300,144.9500,144.0081,144.5200,3445302,2022-11-16
273,144.0800,146.1609,142.0000,144.3400,4727107,2022-11-15
274,142.6300,146.0800,142.1800,144.2000,5245624,2022-11-14
275,141.5000,144.1300,140.9600,143.1700,5871264,2022-11-11
276,140.2600,141.3700,138.2900,141.2300,5389025,2022-11-10
277,137.9500,138.9000,136.9400,137.3900,4720007,2022-11-09
278,139.0000,140.9300,138.7200,140.0400,5042756,2022-11-08
279,136.6400,138.7000,136.5100,138.3400,4043062,2022-11-07
280,135.6500,137.7300,134.9400,136.9600,4177972,2022-11-04
281,136.4200,136.4800,133.9700,134.4700,4442443,2022-11-03
282,137.7500,140.1700,136.8000,136.8300,5365264,2022-11-02
283,138.2500,138.6500,136.7000,138.2000,3590607,2022-11-01
284,138.0600,138.7699,136.5950,138.2900,4915270,2022-10-31
285,135.5600,138.8615,135.2200,138.5100,5965457,2022-10-28
286,135.5500,136.4000,134.4450,134.7700,3993168,2022-10-27
287,133.7200,135.8630,132.8100,135.0100,5140023,2022-10-26
288,132.0000,133.3000,131.3000,132.9300,5957623,2022-10-25
289,130.9000,133.1100,129.8500,132.6900,5610914,2022-10-24
290,128.3900,130.8450,127.5900,129.9000,7201256,2022-10-21
291,126.2500,128.9600,125.1500,128.3000,13623115,2022-10-20
292,122.3600,123.9400,121.9875,122.5100,5906576,2022-10-19
293,123.0000,123.9400,121.8200,122.9400,5120336,2022-10-18
294,121.8000,122.8750,121.4300,121.5200,5458585,2022-10-17
295,121.8000,122.5400,119.8400,120.0400,3763840,2022-10-14
296,116.1000,122.1500,115.5450,121.7900,5837645,2022-10-13
297,118.0000,118.8100,117.2000,117.5700,3338754,2022-10-12
298,117.4600,119.2300,116.9400,117.8000,4043265,2022-10-11
299,119.7900,119.9600,117.0400,117.7500,5990008,2022-10-10
300,121.5000,121.8016,118.0700,118.8200,4499672,2022-10-07
301,124.8800,125.3000,121.7700,122.2300,5074624,2022-10-06
302,124.7100,126.4600,124.2300,125.7400,3212872,2022-10-05
303,122.8000,125.6500,122.5200,125.5000,4566055,2022-10-04
304,120.1600,122.2100,119.6000,121.5100,4261729,2022-10-03
305,121.6600,122.4300,118.6100,118.8100,5346108,2022-09-30
306,121.8500,122.6200,120.5700,121.6300,3817723,2022-09-29
307,121.6500,123.2300,119.8100,122.7600,4996378,2022-09-28
308,122.6000,123.9500,121.0800,121.7400,4117215,2022-09-27
309,122.3000,124.2600,121.7500,122.0100,3987817,2022-09-26
310,124.5300,125.0000,121.7400,122.7100,5195693,2022-09-23
311,124.7600,126.5100,124.4100,125.3100,4038335,2022-09-22
312,126.8900,127.8400,124.9200,124.9300,3389545,2022-09-21
313,126.9000,126.9900,125.5200,126.3000,2837485,2022-09-20
314,126.4900,128.0600,126.2800,127.7300,3981606,2022-09-19
315,124.3600,127.5300,123.8300,127.2700,9839696,2022-09-16
316,127.3900,127.4650,124.9000,125.4900,5141671,2022-09-15
317,127.5000,129.0000,126.8450,127.6900,3819067,2022-09-14
318,129.1400,129.9090,126.7709,127.2500,4565585,2022-09-13
319,130.3300,130.9900,129.8900,130.6600,3741168,2022-09-12
320,128.9000,129.4900,128.0600,129.1900,3293365,2022-09-09
321,127.2000,128.5400,126.5900,128.4700,2964613,2022-09-08
322,126.6900,127.8667,126.2800,127.7100,2401513,2022-09-07
323,127.8000,128.0600,126.3000,126.7200,3345343,2022-09-06
324,130.3000,130.5600,127.2400,127.7900,3040813,2022-09-02
325,128.4000,129.8173,127.7400,129.6600,3396219,2022-09-01
326,129.9200,130.0000,128.4000,128.4500,3490380,2022-08-31
327,130.5600,130.7700,129.2900,129.5800,2407888,2022-08-30
328,129.9900,131.4200,129.5700,130.3100,2751308,2022-08-29
329,134.1000,134.1800,130.3400,130.3800,4185254,2022-08-26
330,133.6500,134.4250,133.0700,133.9800,2706005,2022-08-25
331,134.8900,135.1100,133.1100,133.2300,2855421,2022-08-24
332,135.3700,136.1000,134.7200,134.7400,4141798,2022-08-23
333,137.6500,137.8500,135.4700,135.5500,3093629,2022-08-22
334,138.7500,139.3400,137.6600,138.3700,3155842,2022-08-19
335,137.7900,139.1200,137.7500,139.0700,3177726,2022-08-18
336,136.4600,138.4150,136.3000,137.7900,3667568,2022-08-17
337,134.6000,137.3700,134.4517,136.5600,4313600,2022-08-16
338,132.9600,135.1900,132.2400,134.9300,2791241,2022-08-15
339,132.6200,134.0900,131.9800,134.0100,2767054,2022-08-12
340,132.3600,133.2250,132.0000,132.5400,3501925,2022-08-11
341,130.7500,131.7800,130.3400,131.5000,3663995,2022-08-10
342,129.9200,130.7900,129.1200,129.4700,3495991,2022-08-09
343,133.1000,133.3500,132.0200,132.6100,3825145,2022-08-08
344,131.2500,132.6700,131.0700,132.4800,2586519,2022-08-05
345,132.1500,132.2866,131.0200,131.6400,3179789,2022-08-04
346,131.8200,132.8620,131.3200,132.3400,3088532,2022-08-03
347,132.2000,132.7800,130.5100,131.8100,4403633,2022-08-02
348,130.7500,132.7000,130.7000,132.0400,4142099,2022-08-01
349,129.5200,131.0000,129.3100,130.7900,5786815,2022-07-29
350,128.7500,129.8100,128.6060,129.2200,3913680,2022-07-28
351,127.9700,129.4300,127.5800,129.1200,4175625,2022-07-27
352,128.2600,129.3000,127.6300,128.0800,3645313,2022-07-26
353,128.4400,129.1257,127.9000,128.5400,4702352,2022-07-25
354,127.0300,128.3200,125.7100,128.2500,6467205,2022-07-22
355,128.7500,128.8100,125.1300,127.1500,11975361,2022-07-21
356,130.7000,130.7200,128.0600,129.1800,9882016,2022-07-20
357,131.5800,132.5600,127.7200,130.8800,29690535,2022-07-19
358,140.1500,140.3100,137.7844,138.1300,8231694,2022-07-18
359,140.6800,140.6800,138.6100,139.9200,4519320,2022-07-15
360,135.6000,139.4300,135.0200,139.0600,5298351,2022-07-14
361,137.1800,138.9000,136.8000,137.1800,4123213,2022-07-13
362,140.8400,141.5500,138.5650,139.1800,3235571,2022-07-12
363,140.6200,141.8700,140.1300,141.0000,3912773,2022-07-11
364,140.7600,141.3203,139.8200,140.4700,2820928,2022-07-08
365,138.9100,141.3250,138.8300,140.8300,3897077,2022-07-07
366,138.0000,139.1400,137.1300,138.0800,3237059,2022-07-06
367,139.9700,139.9700,135.2700,137.6200,6274067,2022-07-05
368,141.0000,141.6700,139.2600,141.1200,4012106,2022-07-01
369,139.5800,142.4600,139.2800,141.1900,4878020,2022-06-30
370,142.7400,143.5213,139.5000,140.7100,4161491,2022-06-29
371,142.9200,144.1550,141.3200,141.8600,4065202,2022-06-28
372,142.2600,143.8300,141.9500,142.8000,3935968,2022-06-27
373,139.2000,142.3700,139.1300,142.0600,11493012,2022-06-24
374,137.1400,138.6200,136.5000,138.4400,4547925,2022-06-23
375,136.1000,138.1800,136.0300,137.0800,3791635,2022-06-22
376,135.9000,138.5000,135.9000,137.8500,4089272,2022-06-21
377,135.9900,136.9800,132.8500,135.0200,12968509,2022-06-17
378,135.3000,136.2400,134.3900,135.6700,5386396,2022-06-16
379,136.0100,138.4500,135.5800,137.0600,4606887,2022-06-15
380,135.0000,136.9501,134.8600,135.7200,4607785,2022-06-14
381,133.9700,137.5700,133.7600,135.1100,6486044,2022-06-13
382,137.8000,137.8000,135.2500,136.1900,4661716,2022-06-10
383,140.1500,141.0400,137.9300,137.9600,3592551,2022-06-09
384,142.0700,142.8000,140.1500,140.8300,3005666,2022-06-08
385,142.6000,142.9800,140.9600,142.7800,2887051,2022-06-07
386,142.9800,144.7300,142.0000,142.8800,4767100,2022-06-06
387,140.2600,142.5794,139.7400,141.1800,4352213,2022-06-03
388,139.4500,140.2900,136.8500,140.1500,3734812,2022-06-02
389,139.6700,140.4699,138.5200,139.4300,3796488,2022-06-01
390,138.2000,139.8300,136.8100,138.8400,7978053,2022-05-31
391,137.3900,139.7394,137.2400,139.2700,4608215,2022-05-27
392,135.0000,137.5500,134.5200,136.8900,3929338,2022-05-26
393,132.8600,134.8200,132.8600,134.3900,3299303,2022-05-25
394,130.5700,134.3700,130.4200,133.8000,4189723,2022-05-24
395,129.5000,131.9500,129.4200,131.1700,3591511,2022-05-23
396,130.1800,130.3700,125.8000,128.4800,6914458,2022-05-20
397,132.0000,132.3200,128.7100,129.6600,5819664,2022-05-19
398,137.1000,137.6150,132.1700,132.9400,6003015,2022-05-18
399,137.1900,138.3700,135.6400,138.3700,4372909,2022-05-17
400,133.1000,136.5100,132.4100,135.0300,4250395,2022-05-16
401,133.0000,133.8000,131.0500,133.6000,4195218,2022-05-13
402,131.2700,133.6200,130.4100,132.9000,5384809,2022-05-12
403,129.8600,132.9600,129.8600,130.7500,5301131,2022-05-11
404,135.0000,135.4100,128.4300,129.1300,8642398,2022-05-10
405,134.4100,136.3450,133.3150,134.4400,7647933,2022-05-09
406,135.4700,137.9900,135.4700,137.6700,7306396,2022-05-06
407,136.4600,137.2600,134.7600,135.9200,5957434,2022-05-05
408,132.8700,137.8700,132.1400,137.4000,5913705,2022-05-04
409,133.0000,133.6000,131.9900,132.5200,3688574,2022-05-03
410,133.0000,133.7700,130.8900,133.0400,4213477,2022-05-02
411,135.1300,135.5545,132.0000,132.2100,5078660,2022-04-29
412,136.8500,136.9900,134.8100,135.7400,4477068,2022-04-28
413,135.7800,137.1200,134.6300,135.0600,4369052,2022-04-27
414,139.0000,139.8700,136.1700,136.1900,4887395,2022-04-26
415,137.5900,139.6500,135.1900,139.1000,5748289,2022-04-25
416,139.7000,140.4399,137.3500,138.2500,6508599,2022-04-22
417,138.2300,141.8800,137.3500,139.8500,9922349,2022-04-21
418,135.0000,139.5600,133.3800,138.3200,17770306,2022-04-20
419,126.0800,129.4000,126.0000,129.1500,7971361,2022-04-19
420,126.6000,127.3899,125.5300,126.1700,4884150,2022-04-18
